0.0,0.23807350596828072,0.27546530709217426,0.31925644796577546,0.16853065770960116,0.2687287745698526,0.0,0.23783936897538724,0.0,0.2640005816949199
0.23807350596828072,0.0,0.4189761793368586,0.23394893469147932,0.19882146103321596,0.31645880170707535,0.23807350596828072,0.14425914029675588,0.23807350596828072,0.15001243818700574
0.27546530709217426,0.4189761793368586,0.0,0.4172286087992994,0.32917124562363853,0.2224976009806692,0.27546530709217426,0.38184210026499155,0.27546530709217426,0.4542114974690388
0.31925644796577546,0.23394893469147932,0.4172286087992994,0.0,0.29445887661636116,0.29159299178580556,0.31925644796577546,0.26847367735386174,0.31925644796577546,0.17952262373435787
0.16853065770960116,0.19882146103321596,0.32917124562363853,0.29445887661636116,0.0,0.3072992015247253,0.16853065770960116,0.14381785134231617,0.16853065770960116,0.23340449349937878
0.2687287745698526,0.31645880170707535,0.2224976009806692,0.29159299178580556,0.3072992015247253,0.0,0.2687287745698526,0.2793592885630973,0.2687287745698526,0.34242494840631094
0.0,0.23807350596828072,0.27546530709217426,0.31925644796577546,0.16853065770960116,0.2687287745698526,0.0,0.23783936897538724,0.0,0.2640005816949199
0.23783936897538724,0.14425914029675588,0.38184210026499155,0.26847367735386174,0.14381785134231617,0.2793592885630973,0.23783936897538724,0.0,0.23783936897538724,0.19962400406623854
0.0,0.23807350596828072,0.27546530709217426,0.31925644796577546,0.16853065770960116,0.2687287745698526,0.0,0.23783936897538724,0.0,0.2640005816949199
0.2640005816949199,0.15001243818700574,0.4542114974690388,0.17952262373435787,0.23340449349937878,0.34242494840631094,0.2640005816949199,0.19962400406623854,0.2640005816949199,0.0
